Source,Target,Id,duplicate,UMich,ASU,IUB,IUPUI,Dist2Air,MASS,Seats0Stop,Seats1Stop,Seats2Stop,Seats3Stop,Lines0Stop,Lines1Stop,Lines2Stop,Lines3Stop,GeoDist,CollabPaper
"n4","n2385",448899,1,,,1,,2.047898104603003,168.0,0.0,309.83866769659335,2315.150992076785,45794.67506304402,0.0,2.0,14.58028326389281,97.10679120672239,3217.857410532841,0.0
"n4","n2386",448900,1,,,1,,24.701707978708875,180.0,0.0,751.5849918671873,3089.940123153975,61656.26259457142,0.0,5.744562646538029,23.177503284652058,138.54539699399834,1583.9881560794295,0.0
"n4","n2387",448901,1,,,1,,10.605138105899059,3928.0,0.0,306.4310689208912,3110.12312773326,49460.42281940741,0.0,2.23606797749979,18.361385960933287,113.2044045636161,1175.0961803056896,0.0
"n4","n2388",448902,1,,,1,,62.93125936084654,89.0,0.0,1510.1615807588273,5072.333001676586,102375.66344784296,0.0,12.12435565298214,39.198227430157395,206.87205796727872,726.7065614081874,0.0
"n4","n2389",448903,2,,,1,,19.39067589643467,70.0,0.0,0.0,710.4074894206767,5077.271034843321,0.0,0.0,4.344481485768611,30.22800896687582,duplicatesAdam,deleted
"n4","n2390",448904,1,,,1,,48.005665100852575,1.0,0.0,121.98360545581525,1171.6131382528238,24579.1109382019,0.0,1.0,9.410832585210281,60.92598933402846,1965.8017581710399,0.0
"n4","n2393",448907,1,,,1,,17.616560577621325,237.0,0.0,0.0,709.0435842741163,5119.062666523786,0.0,0.0,4.497941445275415,31.881077926049002,5620.515520482628,0.0
"n4","n2394",448908,1,,,1,,58.08967075990326,1787.0,0.0,0.0,1570.9238772357148,11556.418798662191,0.0,0.0,8.128144739295356,60.119639401986646,6827.979443892035,0.0
"n4","n2395",448909,1,,,1,,76.42398488287574,1.0,0.0,0.0,0.0,5867.932869430943,0.0,0.0,0.0,27.101520756754823,8580.987910014646,0.0
"n4","n2396",448910,1,,,1,,0.7057429848089012,814.0,0.0,0.0,563.8507980162349,4255.847456381514,0.0,0.0,3.4482172403827303,25.360183341351387,5208.595069365213,0.0
"n4","n2397",448911,1,,,1,,21.409310167984152,970.0,0.0,489.89794855663564,3847.818346209503,84165.18191133709,0.0,3.1622776601683795,22.780884175558125,149.75475700233346,4332.299592491211,0.0
"n4","n2398",448912,1,,,1,,10.641303382906212,1.0,0.0,0.0,598.39967614155,6816.443432695927,0.0,0.0,3.3019272488946263,29.954849203578725,5753.813611159311,0.0
"n4","n2400",448914,1,,,1,,34.266381487988326,25.0,0.0,433.5527649548553,1924.5460955852454,45041.711986727816,0.0,3.3166247903554,14.106006214574581,87.75779610942308,239.52944978534026,0.0
"n4","n2401",448915,1,,,1,,6.556979210881807,1198.0,0.0,0.0,1242.3457137239664,8328.21524808302,0.0,0.0,7.33723392124278,48.01356838889324,4615.936656008296,0.0
"n4","n2402",448916,1,,,1,,54.0472709758619,26.0,0.0,0.0,757.3982828053232,5670.716363535646,0.0,0.0,4.546835943776344,33.85458472038661,4901.047308216344,0.0
"n4","n2403",448917,1,,,1,,4.53645397183782,5.0,0.0,0.0,0.0,1004.5868523971243,0.0,0.0,0.0,5.458648744761175,9338.007872793505,0.0
"n4","n2404",448918,2,,,1,,40.13553521896633,194.0,0.0,1860.7667774334323,7167.47558594834,280185.81149717845,0.0,9.38083151964686,37.08607278740969,227.68453058865742,duplicatesAdam,deleted
"n4","n2405",448919,1,,,1,,34.839959419513555,1.0,0.0,0.0,0.0,1738.1599895619256,0.0,0.0,0.0,9.315353085878566,6752.008651453206,0.0
"n4","n2406",448920,1,,,1,,12.63338269486607,7.0,0.0,0.0,1035.3203952575068,7165.310336467163,0.0,0.0,7.894446772968114,50.541472183949246,1329.9688805287024,0.0
"n4","n2408",448922,1,,,1,,96.42941588111769,93.0,0.0,0.0,532.882596606123,4105.137219907313,0.0,0.0,3.072316825685847,21.24241792791683,8730.135237219642,0.0
"n4","n2409",448923,1,,,1,,60.60556797454876,12.0,0.0,1213.9044443447763,4335.32056466738,83973.61845046641,0.0,9.848857801796104,33.69157936548183,184.16223396407247,396.8592084659742,0.0
"n4","n2410",448924,3,,,1,,27.071596318039944,186.0,0.0,0.0,0.0,2187.7645135743633,0.0,0.0,0.0,11.455073419826626,duplicatesAdam,deleted
"n4","n2411",448925,1,,,1,,14.839450912301606,419.0,0.0,0.0,576.1122466432972,4307.920349972271,0.0,0.0,3.4482172403827303,25.21358271336679,4978.138828288011,0.0
"n4","n2412",448926,1,,,1,,36.43324914420518,21.0,0.0,0.0,982.3159166241181,19456.84904003622,0.0,0.0,6.091199348919784,50.651803442252536,3904.0360743861365,0.0
"n4","n2413",448927,1,,,1,,25.701125291219643,106.0,0.0,0.0,1242.50833310876,8347.515710214617,0.0,0.0,7.392541791713715,49.219398895071635,5199.939816432551,0.0
"n4","n2414",448928,1,,,1,,70.69462887685208,1.0,0.0,1127.7366713909769,5347.547651652198,139650.43825193148,0.0,5.477225575051661,27.8243371937428,171.2356030878911,6275.881971013468,0.0
"n4","n2415",448929,1,,,1,,56.743179973921215,5.0,0.0,317.49015732775086,1860.7683040443198,39108.54080535168,0.0,2.6457513110645907,14.79210719856724,99.53152429357431,370.33005917878006,0.0
"n4","n2416",448930,1,,,1,,14.29341064065041,16.0,0.0,0.0,480.13985122475736,2949.3495384118055,0.0,0.0,3.1748021039363987,19.35682616252504,2801.2057899512824,0.0
"n4","n2417",448931,5,,,1,,60.37293150530098,1.0,0.0,2197.073963252034,8375.284898055721,516288.60930977593,0.0,9.797958971132712,39.39630925659432,260.7162914049107,duplicatesAdam,deleted
"n4","n2418",448932,1,,,1,,58.82912131144736,351.0,0.0,0.0,1231.6794267917107,15858.203328482796,0.0,0.0,6.861212035840819,56.22356249192156,4808.5788972424225,0.0
"n4","n2419",448933,1,,,1,,67.87574192740992,1.0,0.0,635.588965710807,3244.3716935532657,69007.39820608954,0.0,4.0,20.403786553783238,124.8221403541762,2921.9740593665897,0.0
"n4","n2420",448934,1,,,1,,16.60398245946647,205.0,0.0,0.0,1707.0786182751704,12403.546964098423,0.0,0.0,10.079368399158984,73.39078040758213,4611.319341461075,0.0
"n4","n2421",448935,1,,,1,,46.271986537763226,1.0,0.0,0.0,563.8507980162349,4298.341015816264,0.0,0.0,3.4482172403827303,26.2151476415685,5484.309665211618,0.0
"n4","n2422",448936,3,,,1,,16.216476346291405,415.0,0.0,0.0,1444.1847054904606,11186.114969641603,0.0,0.0,7.530248212451817,58.2314378179589,duplicatesAdam,deleted
"n4","n2423",448937,2,,,1,,4.728685218260358,121.0,0.0,0.0,523.4484805745803,4928.98302483916,0.0,0.0,2.8844991406148166,25.719739213023473,duplicatesAdam,deleted
"n4","n2424",448938,1,,,1,,69.43571451988868,231.0,0.0,0.0,3425.618063305542,32607.967427514785,0.0,0.0,15.496010072571343,108.39630781609439,7577.462615102388,0.0
"n4","n2425",448939,2,,,1,,31.6550991670167,187.0,0.0,0.0,1255.2397362155455,9257.241638952182,0.0,0.0,6.205821794895751,46.330984669321055,duplicatesAdam,deleted
"n4","n2426",448940,1,,,1,,9.306796358781732,183.0,0.0,0.0,450.6361373450196,11460.077614812493,0.0,0.0,2.924017738212866,28.828635267204582,4525.208729406606,0.0
"n4","n2427",448941,1,,,1,,13.68242539672832,62.0,0.0,0.0,808.9586373771976,8897.558413160883,0.0,0.0,5.289572472694207,44.508664013879496,4347.615945388834,0.0
"n4","n2428",448942,1,,,1,,112.04554019447244,1.0,0.0,0.0,0.0,604.6896012737863,0.0,0.0,0.0,4.578846251276888,3005.9284438348805,0.0
"n4","n2429",448943,1,,,1,,130.276483503133,1.0,0.0,0.0,0.0,604.6896012737863,0.0,0.0,0.0,4.578846251276888,2955.1707729392165,0.0
"n4","n2430",448944,9,,,1,,43.64820224824853,39.0,0.0,0.0,1258.7584309792421,9762.213708492718,0.0,0.0,6.188462762136203,48.38506705622996,duplicatesAdam,deleted
"n4","n2431",448945,3,,,1,,70.00003526360567,1.0,0.0,443.5538298786293,2255.056456877186,46347.41503540257,0.0,3.3166247903554,16.933803198199783,110.69106960615119,duplicatesAdam,deleted
"n4","n2432",448946,1,,,1,,16.1335917725408,29887.0,0.0,0.0,2515.6579640263444,23838.755106070017,0.0,0.0,12.352943399581653,89.52178343563486,7398.007009534157,50.0
"n4","n2433",448947,1,,,1,,8.302754433361526,129.0,0.0,0.0,0.0,1529.4504187029293,0.0,0.0,0.0,8.619311934115524,7966.740873743127,0.0
"n4","n2435",448949,1,,,1,,5.426351153750919,11.0,0.0,248.112877537624,1200.12212414369,32841.77859068774,0.0,2.0,9.324829444634315,63.37892817396684,1198.1170168387612,0.0
"n4","n2436",448950,1,,,1,,59.38655595036118,19.0,0.0,0.0,2076.728292572754,14436.124921045599,0.0,0.0,9.840812720675327,71.11442805979968,7746.2851356645615,0.0
"n4","n2437",448951,2,,,1,,34.287801699288536,12142.0,0.0,2197.073963252034,8375.284898055721,516288.60930977593,0.0,9.797958971132712,39.39630925659432,260.7162914049107,duplicatesAdam,deleted
"n4","n2438",448952,1,,,1,,49.33695521011581,357.0,0.0,0.0,0.0,6933.189105102878,0.0,0.0,0.0,19.339657160428448,3800.3100085950564,0.0
"n4","n2439",448953,1,,,1,,64.48667498250487,1.0,0.0,0.0,0.0,2142.0196852471036,0.0,0.0,0.0,10.772220160930987,8679.280952638674,0.0
"n4","n2440",448954,1,,,1,,76.31805267673643,1.0,0.0,0.0,1073.3294377218876,9734.566069333008,0.0,0.0,5.289572472694207,47.374915987537506,8578.28172788113,0.0
"n4","n2441",448955,1,,,1,,22.800018883782183,527.0,0.0,0.0,1390.1433626551986,15656.256874194481,0.0,0.0,8.387206526527141,73.61372237402655,4211.322644573682,0.0
"n4","n2443",448957,1,,,1,,35.29188509087244,1.0,0.0,120.0,886.9579444600008,23349.904775010495,0.0,1.7320508075688772,10.407748166153784,75.65428135565232,286.4708968052855,0.0
"n4","n2445",448959,2,,,1,,36.13486609264704,1.0,0.0,0.0,1802.6693889441651,12991.31697820918,0.0,0.0,9.117793146136178,66.35469860664253,duplicatesAdam,deleted
"n4","n2446",448960,26,,,1,,42.79821719504075,1.0,0.0,0.0,1112.0499951643415,8766.864246742023,0.0,0.0,5.217103446276167,42.31295288631744,duplicatesAdam,deleted
"n4","n2447",448961,1,,,1,,50.96591424513856,173.0,0.0,0.0,1525.7364571189803,11275.998022932385,0.0,0.0,7.9051293932705065,58.24120959626664,7399.962312403392,0.0
"n4","n2448",448962,1,,,1,,26.522542836746933,37.0,0.0,240.0,1456.0576964205131,33388.45448039695,0.0,2.0,11.367505120898475,80.79621628195802,725.9293042203636,0.0
"n4","n2449",448963,1,,,1,,6.0023060080852995,1472.0,0.0,0.0,0.0,678.753695487341,0.0,0.0,0.0,6.140491477163434,3910.78973792863,0.0
"n4","n2450",448964,1,,,1,,30.575669618179802,137.0,0.0,0.0,740.8280237086957,7860.338349661614,0.0,0.0,5.0132979349645845,48.014542022777896,3940.4986983686467,0.0
"n4","n2451",448965,3,,,1,,76.7640746655446,16.0,0.0,0.0,1246.9493026267419,9946.707783016951,0.0,0.0,6.854124001832624,56.045009927861,duplicatesAdam,deleted
"n4","n2452",448966,1,,,1,,64.67027487918527,107.0,0.0,123.69316876852982,1009.8592930298299,23666.239553592233,0.0,1.0,7.789661336437484,54.11069908343195,623.2190512561892,0.0
"n4","n2453",448967,1,,,1,,36.33350982302701,1.0,0.0,123.69316876852982,1009.0792771179601,23617.23360448243,0.0,1.0,7.782422886028333,53.83523273239261,646.7234218660888,0.0
"n4","n2454",448968,4,,,1,,6.480987480013451,1092.0,0.0,0.0,0.0,1906.0581675444387,0.0,0.0,0.0,9.632530175200317,duplicatesAdam,deleted
"n4","n2455",448969,1,,,1,,36.67085589837719,34.0,0.0,634.1293243495368,2373.0244455357924,54021.87539094608,0.0,5.196152422706632,18.363611293661382,114.48753323133552,472.1005314745617,0.0
"n4","n2457",448971,4,,,1,,6.480987480013451,1092.0,0.0,0.0,0.0,1906.0581675444387,0.0,0.0,0.0,9.632530175200317,duplicatesAdam,deleted
"n4","n2458",448972,1,,,1,,33.45155620896412,1000.0,0.0,0.0,2588.227748254993,21269.77671563114,0.0,0.0,15.53478141477137,107.49620974154017,4320.898261581326,0.0
"n4","n2459",448973,1,,,1,,40.53108355554775,13.0,0.0,0.0,0.0,6292.668715404747,0.0,0.0,0.0,8.51386737798003,4494.090435012503,0.0
"n4","n2460",448974,26,,,1,,42.79821719504075,1.0,0.0,0.0,1112.0499951643415,8766.864246742023,0.0,0.0,5.217103446276167,42.31295288631744,duplicatesAdam,deleted
"n4","n2461",448975,1,,,1,,33.83107951884479,770.0,0.0,0.0,1517.9699170972892,15010.614932989209,0.0,0.0,8.247473974122565,67.91000176109857,5764.680945302032,0.0
"n4","n2462",448976,1,,,1,,45.464505202130475,1.0,0.0,0.0,1517.9699170972892,15010.614932989209,0.0,0.0,8.247473974122565,67.91000176109857,5729.473751873862,0.0
"n4","n2465",448979,1,,,1,,0.9696412945363877,1.0,0.0,0.0,945.3162527204191,8258.783549052727,0.0,0.0,5.738793548317167,46.567892630619795,6330.428225081515,0.0
"n4","n2466",448980,1,,,1,,44.46650720848724,7.0,0.0,420.4283529925164,1769.0282476824152,43347.682511554034,0.0,3.4641016151377544,13.65702250092112,92.5282504130993,538.6781802794479,0.0
"n4","n2467",448981,1,,,1,,120.40861294445176,10.0,0.0,429.7441099072796,1822.6022183991427,45360.979361081874,0.0,3.4641016151377544,14.161064097616478,86.17676880440685,1263.1326353213083,0.0
"n4","n2470",448984,1,,,1,,11.607575010338989,1937.0,0.0,0.0,845.0189321528806,8212.698731133038,0.0,0.0,4.4479601811386305,40.749998308056725,7878.289046171127,0.0
"n4","n2471",448985,1,,,1,,80.62074301836122,8.0,0.0,502.7922035990614,2448.4399950520365,50507.18695220754,0.0,4.0,18.86395503328648,116.62060043428278,1294.4410112435546,0.0
"n4","n2472",448986,26,,,1,,42.79821719504075,1.0,0.0,0.0,1112.0499951643415,8766.864246742023,0.0,0.0,5.217103446276167,42.31295288631744,duplicatesAdam,deleted
"n4","n2473",448987,1,,,1,,9.622663946831485,1270.0,0.0,0.0,710.4074894206767,5077.271034843321,0.0,0.0,4.344481485768611,30.22800896687582,5200.485092559217,0.0
"n4","n2474",448988,1,,,1,,61.397716401332964,23080.0,0.0,0.0,3017.2822358287935,24897.386276165842,0.0,0.0,18.00719876669329,119.00529183558002,4425.288384572182,0.0
"n4","n2475",448989,1,,,1,,38.979208718883015,11.0,0.0,101.19288512538814,609.0223895689941,20560.580440585476,0.0,1.4142135623730951,7.222999295936798,42.53936741028318,580.465777402829,0.0
"n4","n2476",448990,2,,,1,,5.739680932898083,10385.0,0.0,0.0,1143.8006778186102,8191.256498922055,0.0,0.0,5.768998281229633,41.56621077453483,duplicatesAdam,deleted
"n4","n2477",448991,2,,,1,,2.7597480065906246,1195.0,0.0,0.0,2418.586360464707,15632.176992461884,0.0,0.0,11.705809567636177,77.01282184598384,duplicatesAdam,deleted
"n4","n2478",448992,1,,,1,,9.197017795017155,15393.0,0.0,0.0,1779.4511736419984,16265.872259620879,0.0,0.0,11.073882811551822,81.0542688439484,4410.628285823226,0.0
"n4","n2479",448993,1,,,1,,4.13168122880633,581.0,0.0,573.1538478744894,2659.6006127434393,52703.88959048264,0.0,4.58257569495584,20.378152088361496,122.6066343742805,640.29295986965,0.0
"n4","n2480",448994,1,,,1,,59.06177825084499,26.0,0.0,0.0,0.0,2167.3400328943967,0.0,0.0,0.0,10.850205297878352,8624.036648627096,0.0
"n4","n2481",448995,1,,,1,,13.23970461748699,11733.0,0.0,489.89794855663564,3166.3449767659367,88706.38753606733,0.0,3.1622776601683795,19.215485935654193,132.9277832039707,3924.933500557947,0.0
"n4","n2482",448996,26,,,1,,42.79821719504075,1.0,0.0,0.0,1112.0499951643415,8766.864246742023,0.0,0.0,5.217103446276167,42.31295288631744,duplicatesAdam,deleted
"n4","n2483",448997,1,,,1,,9.074570437756615,1201.0,0.0,0.0,3015.3834355397844,22696.022361783547,0.0,0.0,17.065491319882753,112.50890413244083,4591.676178818102,1.0
"n4","n2484",448998,1,,,1,,85.81118019456677,1.0,0.0,0.0,1019.3444255932569,8253.292728451099,0.0,0.0,5.406120175750225,43.81622005336421,7319.98575824432,1.0
"n4","n2485",448999,1,,,1,,62.397916618547036,214.0,0.0,0.0,2431.5205386522075,18479.051652754468,0.0,0.0,10.25034700391766,82.53749077481888,7974.6145771942965,0.0
"n4","n2486",449000,1,,,1,,90.34603797396721,97.0,0.0,0.0,671.3900005866926,5385.970712367816,0.0,0.0,3.8708766406277966,28.10971226008117,8474.238419746896,0.0
"n4","n2487",449001,1,,,1,,9.419323230710122,1313.0,0.0,0.0,1410.5562498544818,10094.795277008236,0.0,0.0,7.713844771974705,57.15989051833145,4794.653818518333,0.0
"n4","n2489",449003,2,,,1,,26.546556427604415,1.0,0.0,0.0,1388.9809939169884,10900.851613529503,0.0,0.0,7.236797215902504,56.79831807699262,duplicatesAdam,deleted
"n4","n2490",449004,3,,,1,,7.281169579779541,12541.0,0.0,0.0,1255.2397362155455,9257.241638952182,0.0,0.0,6.205821794895751,46.330984669321055,duplicatesAdam,deleted
"n4","n2491",449005,1,,,1,,137.87395678562416,7.0,0.0,0.0,768.3160591487557,5220.343265067023,0.0,0.0,5.788960372062403,36.524573247870634,2551.415851090963,0.0
"n4","n2492",449006,1,,,1,,44.68393317238002,1.0,0.0,0.0,958.3356346527383,7798.474769935746,0.0,0.0,5.217103446276167,41.61971455395115,7369.95861131245,0.0
"n4","n2493",449007,1,,,1,,3.474029632874057,3097.0,0.0,0.0,1249.935979085558,19460.240943034758,0.0,0.0,7.067376614721954,56.095470694352464,5892.425377333609,0.0
"n4","n2494",449008,1,,,1,,27.884321960394804,178.0,0.0,0.0,1742.5732127898948,16091.429231949523,0.0,0.0,10.617722813909669,83.17973135967291,4456.528899451231,0.0
"n4","n2495",449009,1,,,1,,0.9454538893651956,5.0,0.0,0.0,375.1073588908792,2605.881378281606,0.0,0.0,3.8929964158732604,24.905069290006292,2068.491574052421,0.0
"n4","n2496",449010,1,,,1,,24.741756499170343,1.0,0.0,0.0,0.0,6955.772769898983,0.0,0.0,0.0,31.49870556173026,9371.271506105102,0.0
"n4","n2497",449011,1,,,1,,31.845848744535385,1.0,0.0,0.0,0.0,4437.880623335242,0.0,0.0,0.0,23.519415130974394,8143.848261359424,0.0
"n4","n2498",449012,1,,,1,,53.1909461011883,16.0,0.0,0.0,2045.1222700549868,36523.99325854072,0.0,0.0,10.186500146518478,73.48490795290824,7664.073089390452,0.0
"n4","n2499",449013,1,,,1,,14.894882243033946,161.0,0.0,0.0,2016.9913877431995,13914.34287968265,0.0,0.0,10.335298504727245,71.29931688515147,6972.520379610267,0.0
"n4","n2501",449015,1,,,1,,28.274770441645842,962.0,0.0,0.0,0.0,678.753695487341,0.0,0.0,0.0,6.140491477163434,3937.6512496928076,0.0
"n4","n2503",449017,1,,,1,,1.747519244092742,58.0,0.0,0.0,814.5600445777993,6020.747579112678,0.0,0.0,5.104468722001463,36.84214618682572,4782.315482506303,0.0
"n4","n2505",449019,1,,,1,,28.84728140212602,181.0,0.0,0.0,0.0,2601.5090232348043,0.0,0.0,0.0,16.70877632363311,4517.313052902006,0.0
"n4","n2506",449020,1,,,1,,21.90170841988594,1.0,0.0,0.0,578.8104832241661,5239.906118029425,0.0,0.0,2.3513346877207573,23.549535834610307,6554.835750726975,0.0
"n4","n2507",449021,1,,,1,,80.41836511643996,55.0,0.0,0.0,2099.4962564970115,14759.741155997575,0.0,0.0,10.661890222578664,75.17645930710812,7695.414471989234,0.0
"n4","n2508",449022,1,,,1,,54.40763239728512,1.0,0.0,0.0,1448.0642459259393,10560.626758706227,0.0,0.0,7.634606721492309,55.58345964873771,7012.993986284199,0.0
"n4","n2509",449023,1,,,1,,23.639574089687905,1.0,0.0,128.21856339859684,944.6584764175407,23679.035932882874,0.0,1.0,6.999999999999999,45.15195632871581,1372.4285231568738,0.0
"n4","n2510",449024,3,,,1,,15.351826380371831,426.0,0.0,0.0,1143.8006778186102,8124.742824155753,0.0,0.0,5.768998281229633,41.25867685624243,duplicatesAdam,deleted
"n4","n2511",449025,1,,,1,,11.613759711004104,2621.0,0.0,492.82857060036605,3103.3624372506238,65849.93217922116,0.0,3.0,18.256335269787762,113.0852372057318,4772.7973467188085,0.0
"n4","n2512",449026,1,,,1,,25.201403366988945,1.0,0.0,0.0,0.0,2837.8315112942873,0.0,0.0,0.0,16.548166616591256,7972.768852189988,0.0
"n4","n2513",449027,1,,,1,,3.2054516922482117,101.0,0.0,0.0,0.0,2800.1915305491507,0.0,0.0,0.0,14.68408890489626,7489.121755761742,0.0
"n4","n2515",449029,1,,,1,,3.036985876219235,303.0,0.0,0.0,395.6188558002983,3404.093269011269,0.0,0.0,2.7144176165949063,19.406674896917515,5652.9513786051375,0.0
"n4","n2517",449031,2,,,1,,57.11877432234354,1.0,0.0,0.0,1370.5522255624467,13231.250693463951,0.0,0.0,6.760614301748689,61.87101812685927,duplicatesAdam,deleted
"n4","n2518",449032,1,,,1,,9.292186790987092,540.0,0.0,0.0,0.0,1101.5471458880002,0.0,0.0,0.0,6.209644347922488,7919.057527343955,0.0
"n4","n2519",449033,1,,,1,,112.10159470950214,29.0,0.0,0.0,663.4333482743817,6350.332269977036,0.0,0.0,3.583047871015946,32.21677725482572,8182.8215866179335,0.0
"n4","n2520",449034,2,,,1,,32.02969176806559,1.0,0.0,797.4962904824908,3500.7496044737563,67609.7199798945,0.0,6.0,25.439435141958665,146.13608093137972,duplicatesAdam,deleted
"n4","n2521",449035,1,,,1,,45.867056685050336,6579.0,0.0,0.0,1742.5732127898948,16091.429231949523,0.0,0.0,10.617722813909669,83.17973135967291,4431.332048778078,0.0
"n4","n2522",449036,1,,,1,,57.2821907086316,17.0,0.0,0.0,0.0,8703.50757624656,0.0,0.0,0.0,40.36995759121526,8346.612117182742,0.0
"n4","n2523",449037,1,,,1,,2.0110773479412867,31.0,0.0,0.0,0.0,1161.3656541742494,0.0,0.0,0.0,6.410070375650335,8412.049211835732,0.0
"n4","n2524",449038,1,,,1,,1.839983159474226,58.0,0.0,0.0,0.0,4621.521894818718,0.0,0.0,0.0,22.597256065124643,8520.037310646865,0.0
"n4","n2525",449039,1,,,1,,5.730338578860133,350.0,0.0,0.0,898.5309366969486,5573.744360778719,0.0,0.0,4.594700892207039,28.999911088548036,9557.963516554919,0.0
"n4","n2526",449040,3,,,1,,3.2740239860442473,381.0,0.0,359.1656999213594,3270.949152912547,63466.164967249904,0.0,2.23606797749979,15.632160994552779,107.13487828464604,duplicatesAdam,deleted
"n4","n2527",449041,1,,,1,,9.754851261219212,1.0,0.0,0.0,1722.6379120138672,11881.11615881939,0.0,0.0,9.932883883792686,69.60629086789048,4251.309053152539,0.0
"n4","n2528",449042,1,,,1,,34.53699081431303,163.0,0.0,0.0,2210.810250455646,29512.467247449014,0.0,0.0,10.329053609850474,71.7051354030891,6340.150460164536,0.0
"n4","n2529",449043,1,,,1,,38.48671477887596,1.0,0.0,0.0,403.87722963006723,3393.640936703344,0.0,0.0,2.5198420997897464,18.866755224965836,6285.9827074498835,0.0
"n4","n2530",449044,2,,,1,,78.99302424389016,1469.0,0.0,0.0,2786.711730294589,24055.531568252798,0.0,0.0,11.656953366502911,89.95045517298306,duplicatesAdam,deleted
"n4","n2531",449045,1,,,1,,114.97390880806078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7466.189499645407,0.0
"n4","n2532",449046,2,,,1,,3.826308876925037,14855.0,0.0,0.0,2402.400495296001,15998.131098247259,0.0,0.0,11.40629589648136,78.05262873750905,duplicatesAdam,deleted
"n4","n2533",449047,1,,,1,,3.0398335582305482,56.0,0.0,0.0,887.5264755618769,6590.409698814452,0.0,0.0,6.534335077087572,45.287875989927755,1760.3291032178215,0.0
"n4","n2534",449048,1,,,1,,84.41817110826607,9.0,0.0,219.63606261267753,1167.0446856907201,30903.102560331296,0.0,1.7320508075688772,8.845837416549003,57.951351487421334,1365.9610612666902,0.0
"n4","n2536",449050,1,,,1,,31.28238048096295,189.0,0.0,0.0,1021.4638759095907,9818.945638591065,0.0,0.0,6.153449493663682,44.88006400076401,4403.818542166332,0.0
"n4","n2539",449053,1,,,1,,7.8647372861035345,1.0,0.0,352.8172331391991,1873.2154132809785,40238.94538053154,0.0,2.8284271247461903,14.293348588606802,88.01159688988884,1492.7444053196912,0.0
"n4","n2540",449054,1,,,1,, , , , , , , , , ,no node match,merged,deleted
"n4","n2541",449055,2,,,1,,5.535174408028593,17599.0,0.0,0.0,1370.5522255624467,13231.250693463951,0.0,0.0,6.760614301748689,61.87101812685927,duplicatesAdam,deleted
"n4","n2542",449056,1,,,1,,28.4806092364732,770.0,0.0,0.0,1112.0499951643415,8766.864246742023,0.0,0.0,5.217103446276167,42.31295288631744,6734.748422556176,0.0
"n4","n2543",449057,1,,,1,,3.9621290880341284,18.0,0.0,1026.262799351771,4224.841434582833,86440.54751316272,0.0,7.280109889280518,29.137311738633795,162.1176623304282,1693.442402939505,0.0
"n8","n54",449103,1,,,,1,39.376190540530324,7304.0,0.0,0.0,2588.227748254993,21269.77671563114,0.0,0.0,15.53478141477137,107.49620974154017,4366.72874615924,0.0
"n8","n61",449110,1,,,,1,9.942194720938897,999.0,0.0,588.1836447913186,2482.6557997481505,52970.6915006416,0.0,4.47213595499958,18.7046475882186,115.10394102930127,1114.7724279547244,0.0
"n8","n63",449112,1,,,,1,24.05072559142339,465.0,0.0,914.8770409186144,4702.6719129001185,116721.21677026703,0.0,4.898979485566356,25.878551457108955,162.49488173986586,6249.3757663559245,0.0
"n8","n72",449121,1,,,,1,11.871840129609406,521.0,0.0,0.0,1086.924495426466,6623.482545590036,0.0,0.0,7.146569498815023,42.19813046631481,4494.903888383348,0.0
"n8","n87",449136,1,,,,1,15.953625519387556,352.0,0.0,1042.530894825984,3794.41554139966,74219.82110127804,0.0,8.54400374531753,29.635816416042495,164.46157579237226,499.7968471399658,0.0
"n8","n95",449144,1,,,,1,21.485008068458693,120.0,0.0,0.0,633.7009672275574,5708.259091948355,0.0,0.0,3.802952460761391,34.449377989898416,5518.630234019287,0.0
"n8","n96",449145,1,,,,1,51.58817580527522,359.0,240.0,2679.21007314917,8750.247700388312,272794.4982303527,2.0,20.24828759089466,61.73582437187366,313.717962126472,567.9767262573951,0.0
"n8","n115",449164,1,,,,1,22.77367530098651,1.0,0.0,0.0,1172.255555868822,10418.070467921245,0.0,0.0,5.828476683251456,50.54539277519993,7749.944414153399,0.0
"n8","n137",449186,1,,,,1,18.52313433167296,9324.0,0.0,0.0,2615.7077466923597,28777.695200626757,0.0,0.0,14.765233710691357,104.7675752106508,3843.954895927133,1.0
"n8","n143",449192,2,,,,1,19.39067589643467,70.0,0.0,0.0,710.4074894206767,5077.271034843321,0.0,0.0,4.344481485768611,30.22800896687582,duplicatesAdam,deleted
"n8","n152",449201,1,,,,1,60.07457333914041,1.0, -1, -1, -1, -1, -1, -1, -1, -1,65.16486703604897,0.0
"n8","n154",449203,1,,,,1,6.023673176672892,1886.0,0.0,509.11688245431424,3426.5164621231306,95310.65993974404,0.0,2.449489742783178,16.089997574112207,112.20237296150411,7352.87823091966,0.0
"n8","n159",449208,1,,,,1,15.396726613995561,6727.0,0.0,0.0,2034.0778504686543,19756.250021396914,0.0,0.0,12.454769869555095,94.55232399318716,3904.606959299236,0.0
"n8","n166",449215,1,,,,1,1.4503649062433952,8.0,0.0,124.89995996796796,975.4690192773348,23762.094035751445,0.0,1.0,7.626705387476669,54.64615453068814,405.6321480660898,0.0
