"Source","Target","Id","duplicate","UMich","ASU","IUB","IUPUI"
"n4","n1574",448088,5,,,1,
"n4","n1575",448089,1,,,1,
"n4","n1576",448090,1,,,1,
"n4","n1577",448091,1,,,1,
"n4","n1578",448092,1,,,1,
"n4","n1579",448093,1,,,1,
"n4","n1581",448095,1,,,1,
"n4","n1582",448096,1,,,1,
"n4","n1584",448098,1,,,1,
"n4","n1585",448099,3,,,1,
"n4","n1587",448101,1,,,1,
"n4","n1588",448102,1,,,1,
"n4","n1589",448103,1,,,1,
"n4","n1590",448104,1,,,1,
"n4","n1593",448107,1,,,1,
"n4","n1594",448108,1,,,1,
"n4","n1595",448109,1,,,1,
"n4","n1597",448111,1,,,1,
"n4","n1598",448112,1,,,1,
"n4","n1599",448113,1,,,1,
"n4","n1600",448114,1,,,1,
"n4","n1601",448115,1,,,1,
"n4","n1602",448116,1,,,1,
"n4","n1603",448117,1,,,1,
"n4","n1604",448118,1,,,1,
"n4","n1605",448119,1,,,1,
"n4","n1606",448120,1,,,1,
"n4","n1607",448121,2,,,1,
"n4","n1608",448122,1,,,1,
"n4","n1609",448123,1,,,1,
"n4","n1610",448124,1,,,1,
"n4","n1611",448125,1,,,1,
"n4","n1612",448126,1,,,1,
"n4","n1613",448127,1,,,1,
"n4","n1614",448128,1,,,1,
"n4","n1616",448130,1,,,1,
"n4","n1617",448131,1,,,1,
"n4","n1618",448132,1,,,1,
"n4","n1619",448133,1,,,1,
"n4","n1620",448134,1,,,1,
"n4","n1621",448135,1,,,1,
"n4","n1622",448136,1,,,1,
"n4","n1623",448137,1,,,1,
"n4","n1624",448138,1,,,1,
"n4","n1625",448139,1,,,1,
"n4","n1626",448140,1,,,1,
"n4","n1627",448141,1,,,1,
"n4","n1631",448145,1,,,1,
"n4","n1632",448146,1,,,1,
"n4","n1633",448147,26,,,1,
"n4","n1634",448148,3,,,1,
"n4","n1635",448149,1,,,1,
"n4","n1636",448150,1,,,1,
"n4","n1637",448151,1,,,1,
"n4","n1638",448152,1,,,1,
"n4","n1639",448153,1,,,1,
"n4","n1640",448154,1,,,1,
"n4","n1641",448155,1,,,1,
"n4","n1643",448157,1,,,1,
"n4","n1645",448159,1,,,1,
"n4","n1647",448161,1,,,1,
"n4","n1649",448163,1,,,1,
"n4","n1650",448164,1,,,1,
"n4","n1651",448165,1,,,1,
"n4","n1652",448166,1,,,1,
"n4","n1653",448167,1,,,1,
"n4","n1655",448169,1,,,1,
"n4","n1656",448170,1,,,1,
"n4","n1657",448171,1,,,1,
"n4","n1658",448172,1,,,1,
"n4","n1659",448173,9,,,1,
"n4","n1660",448174,1,,,1,
"n4","n1661",448175,1,,,1,
"n4","n1662",448176,1,,,1,
"n4","n1665",448179,3,,,1,
"n4","n1666",448180,2,,,1,
"n4","n1667",448181,1,,,1,
"n4","n1668",448182,1,,,1,
"n4","n1670",448184,1,,,1,
"n4","n1672",448186,1,,,1,
"n4","n1673",448187,1,,,1,
"n4","n1674",448188,1,,,1,
"n4","n1675",448189,1,,,1,
"n4","n1677",448191,2,,,1,
"n4","n1678",448192,1,,,1,
"n4","n1679",448193,1,,,1,
"n4","n1680",448194,1,,,1,
"n4","n1681",448195,1,,,1,
"n4","n1682",448196,1,,,1,
"n4","n1683",448197,1,,,1,
"n4","n1684",448198,1,,,1,
"n4","n1686",448200,1,,,1,
"n4","n1690",448204,1,,,1,
"n4","n1691",448205,1,,,1,
"n4","n1692",448206,1,,,1,
"n4","n1693",448207,1,,,1,
"n4","n1694",448208,1,,,1,
"n4","n1696",448210,1,,,1,
"n4","n1697",448211,1,,,1,
"n4","n1698",448212,1,,,1,
"n4","n1699",448213,2,,,1,
"n4","n1700",448214,1,,,1,
"n4","n1701",448215,1,,,1,
"n4","n1703",448217,1,,,1,
"n4","n1704",448218,1,,,1,
"n4","n1706",448220,1,,,1,
"n4","n1707",448221,1,,,1,
"n4","n1708",448222,1,,,1,
"n4","n1711",448225,1,,,1,
"n4","n1712",448226,2,,,1,
"n4","n1714",448228,1,,,1,
"n4","n1715",448229,1,,,1,
"n4","n1718",448232,1,,,1,
"n4","n1719",448233,1,,,1,
"n4","n1720",448234,1,,,1,
"n4","n1721",448235,1,,,1,
"n4","n1722",448236,2,,,1,
"n4","n1723",448237,1,,,1,
"n4","n1724",448238,1,,,1,
"n4","n1725",448239,1,,,1,
"n4","n1726",448240,1,,,1,
"n4","n1728",448242,1,,,1,
"n4","n1729",448243,1,,,1,
"n4","n1730",448244,1,,,1,
"n4","n1731",448245,1,,,1,
"n4","n1734",448248,1,,,1,
"n4","n1735",448249,1,,,1,
"n4","n1736",448250,2,,,1,
"n4","n1738",448252,1,,,1,
"n4","n1739",448253,1,,,1,
"n4","n1740",448254,1,,,1,
"n4","n1741",448255,1,,,1,
"n4","n1742",448256,1,,,1,
"n4","n1744",448258,1,,,1,
"n4","n1747",448261,1,,,1,
"n4","n1749",448263,1,,,1,
"n4","n1750",448264,1,,,1,
"n4","n1754",448268,1,,,1,
"n4","n1755",448269,1,,,1,
"n4","n1756",448270,2,,,1,
"n4","n1757",448271,1,,,1,
"n4","n1758",448272,1,,,1,
"n4","n1761",448275,1,,,1,
"n4","n1762",448276,1,,,1,
"n4","n1763",448277,1,,,1,
"n4","n1764",448278,1,,,1,
"n4","n1765",448279,1,,,1,
"n4","n1767",448281,1,,,1,
"n4","n1768",448282,1,,,1,
"n4","n1769",448283,3,,,1,
"n4","n1770",448284,1,,,1,
"n4","n1771",448285,1,,,1,
"n4","n1772",448286,1,,,1,
"n4","n1773",448287,1,,,1,
"n4","n1774",448288,1,,,1,
"n4","n1775",448289,1,,,1,
"n4","n1776",448290,1,,,1,
"n4","n1777",448291,1,,,1,
"n4","n1778",448292,1,,,1,
"n4","n1780",448294,1,,,1,
"n4","n1781",448295,1,,,1,
"n4","n1782",448296,1,,,1,
"n4","n1783",448297,1,,,1,
"n4","n1784",448298,1,,,1,
"n4","n1786",448300,1,,,1,
"n4","n1787",448301,1,,,1,
"n4","n1788",448302,1,,,1,
"n4","n1790",448304,1,,,1,
"n4","n1791",448305,1,,,1,
"n4","n1792",448306,3,,,1,
"n4","n1793",448307,1,,,1,
"n4","n1794",448308,1,,,1,
"n4","n1795",448309,1,,,1,
"n4","n1796",448310,1,,,1,
"n4","n1797",448311,1,,,1,
"n4","n1799",448313,1,,,1,
"n4","n1800",448314,1,,,1,
"n4","n1801",448315,1,,,1,
"n4","n1803",448317,1,,,1,
"n4","n1804",448318,1,,,1,
"n4","n1805",448319,1,,,1,
"n4","n1806",448320,2,,,1,
"n4","n1807",448321,1,,,1,
"n4","n1810",448324,1,,,1,
"n4","n1811",448325,1,,,1,
"n4","n1812",448326,1,,,1,
"n4","n1813",448327,2,,,1,
"n4","n1814",448328,1,,,1,
"n4","n1815",448329,1,,,1,
"n4","n1817",448331,1,,,1,
"n4","n1820",448334,26,,,1,
"n4","n1821",448335,2,,,1,
"n4","n1822",448336,1,,,1,
"n4","n1823",448337,1,,,1,
"n4","n1825",448339,3,,,1,
"n4","n1826",448340,1,,,1,
"n4","n1827",448341,1,,,1,
"n4","n1828",448342,1,,,1,
"n4","n1829",448343,1,,,1,
"n4","n1830",448344,1,,,1,
"n4","n1831",448345,1,,,1,
"n4","n1832",448346,1,,,1,
"n4","n1833",448347,1,,,1,
"n4","n1834",448348,2,,,1,
"n4","n1835",448349,1,,,1,
"n4","n1836",448350,1,,,1,
"n4","n1837",448351,1,,,1,
"n4","n1839",448353,1,,,1,
"n4","n1842",448356,1,,,1,
"n4","n1843",448357,1,,,1,
"n4","n1845",448359,1,,,1,
"n4","n1846",448360,1,,,1,
"n4","n1848",448362,1,,,1,
"n4","n1849",448363,1,,,1,
"n4","n1850",448364,1,,,1,
"n4","n1851",448365,1,,,1,
"n4","n1852",448366,1,,,1,
"n4","n1853",448367,1,,,1,
"n4","n1854",448368,1,,,1,
"n4","n1855",448369,1,,,1,
"n4","n1856",448370,1,,,1,
"n4","n1857",448371,2,,,1,
"n4","n1858",448372,1,,,1,
"n4","n1859",448373,1,,,1,
"n4","n1860",448374,3,,,1,
"n4","n1861",448375,1,,,1,
"n4","n1862",448376,3,,,1,
"n4","n1864",448378,1,,,1,
"n4","n1866",448380,1,,,1,
"n4","n1867",448381,1,,,1,
"n4","n1868",448382,2,,,1,
"n4","n1869",448383,1,,,1,
"n4","n1870",448384,1,,,1,
"n4","n1871",448385,1,,,1,
"n4","n1872",448386,1,,,1,
"n4","n1873",448387,1,,,1,
"n4","n1874",448388,1,,,1,
"n4","n1875",448389,1,,,1,
"n4","n1876",448390,1,,,1,
"n4","n1877",448391,1,,,1,
"n4","n1878",448392,1,,,1,
"n4","n1880",448394,1,,,1,
"n4","n1882",448396,1,,,1,
"n4","n1883",448397,1,,,1,
"n4","n1885",448399,1,,,1,
"n4","n1886",448400,1,,,1,
"n4","n1887",448401,2,,,1,
"n4","n1888",448402,1,,,1,
"n4","n1889",448403,1,,,1,
"n4","n1890",448404,1,,,1,
"n4","n1892",448406,1,,,1,
"n4","n1893",448407,1,,,1,
"n4","n1895",448409,9,,,1,
"n4","n1897",448411,1,,,1,
"n4","n1898",448412,1,,,1,
"n4","n1899",448413,1,,,1,
"n4","n1900",448414,1,,,1,
"n4","n1901",448415,1,,,1,
"n4","n1903",448417,1,,,1,
"n4","n1904",448418,1,,,1,
"n4","n1905",448419,1,,,1,
"n4","n1906",448420,1,,,1,
"n4","n1908",448422,1,,,1,
"n4","n1909",448423,1,,,1,
"n4","n1910",448424,1,,,1,
"n4","n1911",448425,1,,,1,
"n4","n1912",448426,1,,,1,
"n4","n1913",448427,1,,,1,
"n4","n1915",448429,2,,,1,
"n4","n1916",448430,1,,,1,
"n4","n1917",448431,1,,,1,
"n4","n1918",448432,1,,,1,
"n4","n1919",448433,1,,,1,
"n4","n1920",448434,1,,,1,
"n4","n1921",448435,1,,,1,
"n4","n1922",448436,2,,,1,
"n4","n1923",448437,2,,,1,
"n4","n1924",448438,1,,,1,
"n4","n1925",448439,1,,,1,
"n4","n1926",448440,1,,,1,
"n4","n1928",448442,1,,,1,
"n4","n1929",448443,1,,,1,
"n4","n1930",448444,1,,,1,
"n4","n1931",448445,1,,,1,
"n4","n1933",448447,1,,,1,
"n4","n1934",448448,1,,,1,
"n4","n1937",448451,1,,,1,
"n4","n1938",448452,1,,,1,
"n4","n1939",448453,1,,,1,
"n4","n1940",448454,1,,,1,
"n4","n1941",448455,1,,,1,
"n4","n1942",448456,1,,,1,
"n4","n1944",448458,1,,,1,
"n4","n1945",448459,1,,,1,
"n4","n1946",448460,2,,,1,
"n4","n1947",448461,1,,,1,
"n4","n1948",448462,9,,,1,
"n4","n1949",448463,1,,,1,
"n4","n1950",448464,1,,,1,
"n4","n1952",448466,1,,,1,
"n4","n1953",448467,1,,,1,
"n4","n1954",448468,1,,,1,
"n4","n1955",448469,1,,,1,
"n4","n1956",448470,1,,,1,
"n4","n1958",448472,1,,,1,
"n4","n1959",448473,1,,,1,
"n4","n1960",448474,1,,,1,
"n4","n1961",448475,2,,,1,
"n4","n1962",448476,1,,,1,
"n4","n1963",448477,1,,,1,
"n4","n1964",448478,1,,,1,
"n4","n1965",448479,1,,,1,
"n4","n1966",448480,3,,,1,
"n4","n1967",448481,1,,,1,
"n4","n1968",448482,1,,,1,
"n4","n1969",448483,1,,,1,
"n4","n1970",448484,2,,,1,
"n4","n1971",448485,1,,,1,
"n4","n1972",448486,1,,,1,
"n4","n1973",448487,1,,,1,
"n4","n1974",448488,1,,,1,
"n4","n1975",448489,1,,,1,
"n4","n1976",448490,1,,,1,
"n4","n1977",448491,1,,,1,
"n4","n1978",448492,1,,,1,
"n4","n1981",448495,1,,,1,
"n4","n1982",448496,1,,,1,
"n4","n1983",448497,1,,,1,
"n4","n1984",448498,2,,,1,
"n4","n1986",448500,1,,,1,
"n4","n1987",448501,2,,,1,
"n4","n1988",448502,1,,,1,
"n4","n1990",448504,1,,,1,
"n4","n1991",448505,1,,,1,
"n4","n1993",448507,26,,,1,
"n4","n1994",448508,1,,,1,
"n4","n1995",448509,1,,,1,
"n4","n1996",448510,1,,,1,
"n4","n1997",448511,1,,,1,
"n4","n1998",448512,3,,,1,
"n4","n1999",448513,1,,,1,
"n4","n2000",448514,1,,,1,
"n4","n2003",448517,1,,,1,
"n4","n2005",448519,1,,,1,
"n4","n2006",448520,1,,,1,
"n4","n2007",448521,1,,,1,
"n4","n2008",448522,1,,,1,
"n4","n2011",448525,1,,,1,
"n4","n2012",448526,1,,,1,
"n4","n2015",448529,1,,,1,
"n4","n2017",448531,3,,,1,
"n4","n2018",448532,1,,,1,
"n4","n2019",448533,1,,,1,
"n4","n2020",448534,1,,,1,
"n4","n2021",448535,1,,,1,
"n4","n2022",448536,1,,,1,
"n4","n2023",448537,1,,,1,
"n4","n2024",448538,1,,,1,
"n4","n2025",448539,1,,,1,
"n4","n2026",448540,1,,,1,
"n4","n2027",448541,3,,,1,
"n4","n2028",448542,1,,,1,
"n4","n2029",448543,1,,,1,
"n4","n2030",448544,1,,,1,
"n4","n2031",448545,1,,,1,
"n4","n2032",448546,1,,,1,
"n4","n2033",448547,26,,,1,
"n4","n2034",448548,1,,,1,
"n4","n2035",448549,2,,,1,
"n4","n2037",448551,1,,,1,
"n4","n2038",448552,5,,,1,
"n4","n2039",448553,1,,,1,
"n4","n2040",448554,2,,,1,
"n4","n2041",448555,26,,,1,
"n4","n2042",448556,1,,,1,
"n4","n2043",448557,1,,,1,
"n4","n2044",448558,1,,,1,
"n4","n2045",448559,1,,,1,
"n4","n2046",448560,1,,,1,
"n4","n2047",448561,2,,,1,
"n4","n2048",448562,2,,,1,
"n4","n2049",448563,1,,,1,
"n4","n2050",448564,2,,,1,
"n4","n2051",448565,1,,,1,
"n4","n2052",448566,1,,,1,
"n4","n2053",448567,1,,,1,
"n4","n2054",448568,1,,,1,
"n4","n2055",448569,1,,,1,
"n4","n2056",448570,1,,,1,
"n4","n2057",448571,1,,,1,
"n4","n2058",448572,1,,,1,
"n4","n2060",448574,1,,,1,
"n4","n2061",448575,1,,,1,
"n4","n2062",448576,1,,,1,
"n4","n2063",448577,1,,,1,
"n4","n2064",448578,1,,,1,
"n4","n2065",448579,1,,,1,
"n4","n2066",448580,1,,,1,
"n4","n2067",448581,1,,,1,
"n4","n2068",448582,1,,,1,
"n4","n2069",448583,2,,,1,
"n4","n2070",448584,1,,,1,
"n4","n2071",448585,1,,,1,
"n4","n2072",448586,1,,,1,
"n4","n2073",448587,1,,,1,
"n4","n2074",448588,1,,,1,
"n4","n2075",448589,1,,,1,
"n4","n2076",448590,1,,,1,
"n4","n2077",448591,1,,,1,
"n4","n2078",448592,1,,,1,
"n4","n2079",448593,2,,,1,
"n4","n2082",448596,1,,,1,
"n4","n2085",448599,1,,,1,
"n4","n2086",448600,2,,,1,
"n4","n2087",448601,1,,,1,
"n4","n2088",448602,1,,,1,
"n4","n2089",448603,1,,,1,
"n4","n2090",448604,1,,,1,
"n4","n2092",448606,2,,,1,
"n4","n2094",448608,1,,,1,
"n4","n2096",448610,1,,,1,
"n4","n2097",448611,1,,,1,
"n4","n2098",448612,1,,,1,
"n4","n2099",448613,3,,,1,
"n4","n2100",448614,3,,,1,
"n4","n2101",448615,1,,,1,
"n4","n2102",448616,2,,,1,
"n4","n2103",448617,1,,,1,
"n4","n2105",448619,1,,,1,
"n4","n2106",448620,2,,,1,
"n4","n2107",448621,1,,,1,
"n4","n2108",448622,3,,,1,
"n4","n2110",448624,1,,,1,
"n4","n2112",448626,1,,,1,
"n4","n2113",448627,1,,,1,
"n4","n2114",448628,1,,,1,
"n4","n2115",448629,1,,,1,
"n4","n2116",448630,1,,,1,
"n4","n2117",448631,1,,,1,
"n4","n2118",448632,1,,,1,
"n4","n2119",448633,2,,,1,
"n4","n2120",448634,1,,,1,
"n4","n2121",448635,1,,,1,
"n4","n2122",448636,1,,,1,
"n4","n2123",448637,1,,,1,
"n4","n2124",448638,2,,,1,
"n4","n2125",448639,1,,,1,
"n4","n2126",448640,1,,,1,
"n4","n2127",448641,1,,,1,
"n4","n2128",448642,1,,,1,
"n4","n2130",448644,2,,,1,
"n4","n2131",448645,1,,,1,
"n4","n2132",448646,26,,,1,
"n4","n2133",448647,1,,,1,
"n4","n2134",448648,1,,,1,
"n4","n2135",448649,1,,,1,
"n4","n2136",448650,1,,,1,
"n4","n2138",448652,1,,,1,
"n4","n2139",448653,1,,,1,
"n4","n2140",448654,1,,,1,
"n4","n2141",448655,1,,,1,
"n4","n2142",448656,1,,,1,
"n4","n2143",448657,1,,,1,
"n4","n2144",448658,1,,,1,
"n4","n2146",448660,1,,,1,
"n4","n2147",448661,1,,,1,
"n4","n2148",448662,1,,,1,
"n4","n2149",448663,1,,,1,
"n4","n2150",448664,1,,,1,
"n4","n2151",448665,1,,,1,
"n4","n2152",448666,1,,,1,
"n4","n2153",448667,1,,,1,
"n4","n2154",448668,1,,,1,
"n4","n2155",448669,26,,,1,
"n4","n2157",448671,9,,,1,
"n4","n2158",448672,1,,,1,
"n4","n2159",448673,1,,,1,
"n4","n2160",448674,1,,,1,
"n4","n2161",448675,1,,,1,
"n4","n2162",448676,1,,,1,
"n4","n2164",448678,1,,,1,
"n4","n2165",448679,1,,,1,
"n4","n2166",448680,3,,,1,
"n4","n2167",448681,1,,,1,
"n4","n2169",448683,1,,,1,
"n4","n2170",448684,1,,,1,
"n4","n2171",448685,26,,,1,
"n4","n2172",448686,1,,,1,
"n4","n2173",448687,1,,,1,
"n4","n2174",448688,26,,,1,
"n4","n2175",448689,26,,,1,
"n4","n2176",448690,1,,,1,
"n4","n2177",448691,1,,,1,
"n4","n2178",448692,1,,,1,
"n4","n2179",448693,1,,,1,
"n4","n2180",448694,2,,,1,
"n4","n2181",448695,1,,,1,
"n4","n2182",448696,1,,,1,
"n4","n2183",448697,26,,,1,
"n4","n2186",448700,1,,,1,
"n4","n2187",448701,3,,,1,
"n4","n2188",448702,1,,,1,
"n4","n2189",448703,1,,,1,
"n4","n2190",448704,2,,,1,
"n4","n2191",448705,1,,,1,
"n4","n2192",448706,1,,,1,
"n4","n2193",448707,1,,,1,
"n4","n2194",448708,1,,,1,
"n4","n2195",448709,1,,,1,
"n4","n2196",448710,1,,,1,
"n4","n2197",448711,1,,,1,
"n4","n2199",448713,1,,,1,
"n4","n2200",448714,2,,,1,
"n4","n2201",448715,2,,,1,
"n4","n2202",448716,1,,,1,
"n4","n2203",448717,1,,,1,
"n4","n2206",448720,1,,,1,
"n4","n2207",448721,1,,,1,
"n4","n2208",448722,1,,,1,
"n4","n2209",448723,1,,,1,
"n4","n2211",448725,1,,,1,
"n4","n2213",448727,1,,,1,
"n4","n2214",448728,1,,,1,
"n4","n2215",448729,9,,,1,
"n4","n2216",448730,2,,,1,
"n4","n2217",448731,1,,,1,
"n4","n2218",448732,1,,,1,
"n4","n2219",448733,1,,,1,
"n4","n2220",448734,1,,,1,
"n4","n2221",448735,1,,,1,
"n4","n2222",448736,1,,,1,
"n4","n2223",448737,1,,,1,
"n4","n2224",448738,1,,,1,
"n4","n2225",448739,2,,,1,
"n4","n2226",448740,1,,,1,
"n4","n2227",448741,2,,,1,
"n4","n2228",448742,1,,,1,
"n4","n2229",448743,1,,,1,
"n4","n2230",448744,1,,,1,
"n4","n2231",448745,1,,,1,
"n4","n2232",448746,1,,,1,
"n4","n2233",448747,26,,,1,
"n4","n2234",448748,1,,,1,
"n4","n2235",448749,1,,,1,
"n4","n2236",448750,1,,,1,
"n4","n2237",448751,2,,,1,
"n4","n2238",448752,1,,,1,
"n4","n2239",448753,1,,,1,
"n4","n2240",448754,2,,,1,
"n4","n2241",448755,1,,,1,
"n4","n2242",448756,1,,,1,
"n4","n2243",448757,2,,,1,
"n4","n2244",448758,1,,,1,
"n4","n2245",448759,5,,,1,
"n4","n2247",448761,1,,,1,
"n4","n2248",448762,1,,,1,
"n4","n2249",448763,1,,,1,
"n4","n2250",448764,1,,,1,
"n4","n2251",448765,1,,,1,
"n4","n2252",448766,1,,,1,
"n4","n2254",448768,1,,,1,
"n4","n2255",448769,2,,,1,
"n4","n2256",448770,1,,,1,
"n4","n2259",448773,1,,,1,
"n4","n2260",448774,1,,,1,
"n4","n2261",448775,1,,,1,
"n4","n2262",448776,1,,,1,
"n4","n2263",448777,1,,,1,
"n4","n2264",448778,1,,,1,
"n4","n2265",448779,1,,,1,
"n4","n2266",448780,1,,,1,
"n4","n2267",448781,3,,,1,
"n4","n2268",448782,2,,,1,
"n4","n2269",448783,1,,,1,
"n4","n2271",448785,1,,,1,
"n4","n2272",448786,1,,,1,
"n4","n2273",448787,2,,,1,
"n4","n2274",448788,1,,,1,
"n4","n2275",448789,1,,,1,
"n4","n2277",448791,1,,,1,
"n4","n2278",448792,1,,,1,
"n4","n2279",448793,1,,,1,
"n4","n2280",448794,1,,,1,
"n4","n2281",448795,1,,,1,
"n4","n2282",448796,1,,,1,
"n4","n2283",448797,1,,,1,
"n4","n2284",448798,2,,,1,
"n4","n2285",448799,1,,,1,
"n4","n2286",448800,1,,,1,
"n4","n2288",448802,1,,,1,
"n4","n2289",448803,1,,,1,
"n4","n2290",448804,1,,,1,
"n4","n2292",448806,1,,,1,
"n4","n2294",448808,1,,,1,
"n4","n2295",448809,1,,,1,
"n4","n2296",448810,1,,,1,
"n4","n2297",448811,1,,,1,
"n4","n2298",448812,2,,,1,
"n4","n2299",448813,1,,,1,
"n4","n2300",448814,1,,,1,
"n4","n2301",448815,1,,,1,
"n4","n2303",448817,1,,,1,
"n4","n2304",448818,2,,,1,
"n4","n2305",448819,1,,,1,
"n4","n2306",448820,1,,,1,
"n4","n2308",448822,1,,,1,
"n4","n2310",448824,1,,,1,
"n4","n2312",448826,1,,,1,
"n4","n2313",448827,2,,,1,
"n4","n2314",448828,1,,,1,
"n4","n2315",448829,2,,,1,
"n4","n2316",448830,3,,,1,
"n4","n2317",448831,2,,,1,
"n4","n2318",448832,1,,,1,
"n4","n2319",448833,2,,,1,
"n4","n2320",448834,1,,,1,
"n4","n2322",448836,3,,,1,
"n4","n2323",448837,1,,,1,
"n4","n2324",448838,1,,,1,
"n4","n2325",448839,1,,,1,
"n4","n2326",448840,1,,,1,
"n4","n2327",448841,1,,,1,
"n4","n2328",448842,1,,,1,
"n4","n2329",448843,1,,,1,
"n4","n2330",448844,1,,,1,
"n4","n2332",448846,1,,,1,
"n4","n2333",448847,1,,,1,
"n4","n2334",448848,1,,,1,
"n4","n2335",448849,1,,,1,
"n4","n2337",448851,1,,,1,
"n4","n2338",448852,2,,,1,
"n4","n2339",448853,1,,,1,
"n4","n2340",448854,1,,,1,
"n4","n2342",448856,1,,,1,
"n4","n2343",448857,1,,,1,
"n4","n2344",448858,9,,,1,
"n4","n2345",448859,2,,,1,
"n4","n2346",448860,1,,,1,
"n4","n2347",448861,1,,,1,
"n4","n2348",448862,1,,,1,
"n4","n2349",448863,1,,,1,
"n4","n2350",448864,2,,,1,
"n4","n2351",448865,1,,,1,
"n4","n2352",448866,1,,,1,
"n4","n2353",448867,3,,,1,
"n4","n2354",448868,26,,,1,
"n4","n2355",448869,1,,,1,
"n4","n2356",448870,2,,,1,
"n4","n2357",448871,1,,,1,
"n4","n2358",448872,2,,,1,
"n4","n2359",448873,1,,,1,
"n4","n2360",448874,1,,,1,
"n4","n2361",448875,26,,,1,
"n4","n2362",448876,1,,,1,
"n4","n2363",448877,1,,,1,
"n4","n2364",448878,1,,,1,
"n4","n2365",448879,1,,,1,
"n4","n2366",448880,1,,,1,
"n4","n2367",448881,1,,,1,
"n4","n2368",448882,2,,,1,
"n4","n2369",448883,2,,,1,
"n4","n2371",448885,3,,,1,
"n4","n2372",448886,1,,,1,
"n4","n2373",448887,1,,,1,
"n4","n2374",448888,2,,,1,
"n4","n2376",448890,1,,,1,
"n4","n2377",448891,1,,,1,
"n4","n2378",448892,1,,,1,
"n4","n2380",448894,2,,,1,
"n4","n2381",448895,2,,,1,
"n4","n2382",448896,1,,,1,
"n4","n2383",448897,1,,,1,
"n4","n2385",448899,1,,,1,
"n4","n2386",448900,1,,,1,
"n4","n2387",448901,1,,,1,
"n4","n2388",448902,1,,,1,
"n4","n2389",448903,2,,,1,
"n4","n2390",448904,1,,,1,
"n4","n2393",448907,1,,,1,
"n4","n2394",448908,1,,,1,
"n4","n2395",448909,1,,,1,
"n4","n2396",448910,1,,,1,
"n4","n2397",448911,1,,,1,
"n4","n2398",448912,1,,,1,
"n4","n2400",448914,1,,,1,
"n4","n2401",448915,1,,,1,
"n4","n2402",448916,1,,,1,
"n4","n2403",448917,1,,,1,
"n4","n2404",448918,2,,,1,
"n4","n2405",448919,1,,,1,
"n4","n2406",448920,1,,,1,
"n4","n2408",448922,1,,,1,
"n4","n2409",448923,1,,,1,
"n4","n2410",448924,3,,,1,
"n4","n2411",448925,1,,,1,
"n4","n2412",448926,1,,,1,
"n4","n2413",448927,1,,,1,
"n4","n2414",448928,1,,,1,
"n4","n2415",448929,1,,,1,
"n4","n2416",448930,1,,,1,
"n4","n2417",448931,5,,,1,
"n4","n2418",448932,1,,,1,
"n4","n2419",448933,1,,,1,
"n4","n2420",448934,1,,,1,
"n4","n2421",448935,1,,,1,
"n4","n2422",448936,3,,,1,
"n4","n2423",448937,2,,,1,
"n4","n2424",448938,1,,,1,
"n4","n2425",448939,2,,,1,
"n4","n2426",448940,1,,,1,
"n4","n2427",448941,1,,,1,
"n4","n2428",448942,1,,,1,
"n4","n2429",448943,1,,,1,
"n4","n2430",448944,9,,,1,
"n4","n2431",448945,3,,,1,
"n4","n2432",448946,1,,,1,
"n4","n2433",448947,1,,,1,
"n4","n2435",448949,1,,,1,
"n4","n2436",448950,1,,,1,
"n4","n2437",448951,2,,,1,
"n4","n2438",448952,1,,,1,
"n4","n2439",448953,1,,,1,
"n4","n2440",448954,1,,,1,
"n4","n2441",448955,1,,,1,
"n4","n2443",448957,1,,,1,
"n4","n2445",448959,2,,,1,
"n4","n2446",448960,26,,,1,
"n4","n2447",448961,1,,,1,
"n4","n2448",448962,1,,,1,
"n4","n2449",448963,1,,,1,
"n4","n2450",448964,1,,,1,
"n4","n2451",448965,3,,,1,
"n4","n2452",448966,1,,,1,
"n4","n2453",448967,1,,,1,
"n4","n2454",448968,4,,,1,
"n4","n2455",448969,1,,,1,
"n4","n2457",448971,4,,,1,
"n4","n2458",448972,1,,,1,
"n4","n2459",448973,1,,,1,
"n4","n2460",448974,26,,,1,
"n4","n2461",448975,1,,,1,
"n4","n2462",448976,1,,,1,
"n4","n2465",448979,1,,,1,
"n4","n2466",448980,1,,,1,
"n4","n2467",448981,1,,,1,
"n4","n2470",448984,1,,,1,
"n4","n2471",448985,1,,,1,
"n4","n2472",448986,26,,,1,
"n4","n2473",448987,1,,,1,
"n4","n2474",448988,1,,,1,
"n4","n2475",448989,1,,,1,
"n4","n2476",448990,2,,,1,
"n4","n2477",448991,2,,,1,
"n4","n2478",448992,1,,,1,
"n4","n2479",448993,1,,,1,
"n4","n2480",448994,1,,,1,
"n4","n2481",448995,1,,,1,
"n4","n2482",448996,26,,,1,
"n4","n2483",448997,1,,,1,
"n4","n2484",448998,1,,,1,
"n4","n2485",448999,1,,,1,
"n4","n2486",449000,1,,,1,
"n4","n2487",449001,1,,,1,
"n4","n2489",449003,2,,,1,
"n4","n2490",449004,3,,,1,
"n4","n2491",449005,1,,,1,
"n4","n2492",449006,1,,,1,
"n4","n2493",449007,1,,,1,
"n4","n2494",449008,1,,,1,
"n4","n2495",449009,1,,,1,
"n4","n2496",449010,1,,,1,
"n4","n2497",449011,1,,,1,
"n4","n2498",449012,1,,,1,
"n4","n2499",449013,1,,,1,
"n4","n2501",449015,1,,,1,
