Source;Target;Id;duplicate;UMich;ASU;IUB;IUPUI;Dist2Air;MASS;Seats0Stop;Seats1Stop;Seats2Stop;Seats3Stop;Lines0Stop;Lines1Stop;Lines2Stop;Lines3Stop;GeoDist;CollabPaperCount;institution;NLink;cosine
n4;n2524;449038;1;;;1;;1.839983159;58;0;0;0;4621.521895;0;0;0;22.59725607;8520.037311;0;3;3;0.429163978
n4;n2525;449039;1;;;1;;5.730338579;350;0;0;898.5309367;5573.744361;0;0;4.594700892;28.99991109;9557.963517;0;3;2;0.525548106
n4;n2527;449041;1;;;1;;9.754851261;1;0;0;1722.637912;11881.11616;0;0;9.932883884;69.60629087;4251.309053;0;3;2;0.865764487
n4;n2528;449042;1;;;1;;34.53699081;163;0;0;2210.81025;29512.46725;0;0;10.32905361;71.7051354;6340.15046;0;3;2;0.596296812
n4;n2529;449043;1;;;1;;38.48671478;1;0;0;403.8772296;3393.640937;0;0;2.5198421;18.86675522;6285.982707;0;3;2;0.865764487
n4;n2531;449045;1;;;1;;114.9739088;1;0;0;0;0;0;0;0;0;7466.1895;0;3;4;0.865764487
n4;n2533;449047;1;;;1;;3.039833558;56;0;0;887.5264756;6590.409699;0;0;6.534335077;45.28787599;1760.329103;0;3;2;0.375752217
n4;n2534;449048;1;;;1;;84.41817111;9;0;219.6360626;1167.044686;30903.10256;0;1.732050808;8.845837417;57.95135149;1365.961061;0;3;1;0.868568785
n4;n2536;449050;1;;;1;;31.28238048;189;0;0;1021.463876;9818.945639;0;0;6.153449494;44.880064;4403.818542;0;3;2;0.823890508
n4;n2539;449053;1;;;1;;7.864737286;1;0;352.8172331;1873.215413;40238.94538;0;2.828427125;14.29334859;88.01159689;1492.744405;0;3;1;0.865764487
n4;n2542;449056;1;;;1;;28.48060924;770;0;0;1112.049995;8766.864247;0;0;5.217103446;42.31295289;6734.748423;0;3;2;0.816640815
n4;n2543;449057;1;;;1;;3.962129088;18;0;1026.262799;4224.841435;86440.54751;0;7.280109889;29.13731174;162.1176623;1693.442403;0;3;1;0.31606909
n8;n54;449103;1;;;;1;39.37619054;7304;0;0;2588.227748;21269.77672;0;0;15.53478141;107.4962097;4366.728746;0;4;2;0.455680518
n8;n61;449110;1;;;;1;9.942194721;999;0;588.1836448;2482.6558;52970.6915;0;4.472135955;18.70464759;115.103941;1114.772428;0;4;1;0.495866599
n8;n63;449112;1;;;;1;24.05072559;465;0;914.8770409;4702.671913;116721.2168;0;4.898979486;25.87855146;162.4948817;6249.375766;0;4;1;0.241583988
n8;n72;449121;1;;;;1;11.87184013;521;0;0;1086.924495;6623.482546;0;0;7.146569499;42.19813047;4494.903888;0;4;2;0.20218677
n8;n87;449136;1;;;;1;15.95362552;352;0;1042.530895;3794.415541;74219.8211;0;8.544003745;29.63581642;164.4615758;499.7968471;0;4;1;0.419324242
n8;n95;449144;1;;;;1;21.48500807;120;0;0;633.7009672;5708.259092;0;0;3.802952461;34.44937799;5518.630234;0;4;2;0.030355997
n8;n96;449145;1;;;;1;51.58817581;359;240;2679.210073;8750.2477;272794.4982;2;20.24828759;61.73582437;313.7179621;567.9767263;0;4;0;0.244999548
n8;n115;449164;1;;;;1;22.7736753;1;0;0;1172.255556;10418.07047;0;0;5.828476683;50.54539278;7749.944414;0;4;2;0.820190016
n8;n137;449186;1;;;;1;18.52313433;9324;0;0;2615.707747;28777.6952;0;0;14.76523371;104.7675752;3843.954896;1;4;2;0.167540251
n8;n152;449201;1;;;;1;60.07457334;1;0;0;0;0;0;0;0;0;65.16486704;0;4;4;0.820190016
n8;n154;449203;1;;;;1;6.023673177;1886;0;509.1168825;3426.516462;95310.65994;0;2.449489743;16.08999757;112.202373;7352.878231;0;4;1;0.335245964
n8;n159;449208;1;;;;1;15.39672661;6727;0;0;2034.07785;19756.25002;0;0;12.45476987;94.55232399;3904.606959;0;4;2;0.502204873
n8;n166;449215;1;;;;1;1.450364906;8;0;124.89996;975.4690193;23762.09404;0;1;7.626705387;54.64615453;405.6321481;0;4;1;0.039394232
n8;n169;449218;1;;;;1;10.59668475;1195;0;0;2418.58636;15632.17699;0;0;11.70580957;77.01282185;6968.768326;0;4;2;0.325658218
n8;n173;449222;1;;;;1;30.85524896;1;0;751.5849919;3089.940123;61656.26259;0;5.744562647;23.17750328;138.545397;1570.998946;0;4;1;0.820190016
n8;n174;449223;1;;;;1;78.7278682;1;0;195.9591794;1659.904214;31244.95647;0;1.414213562;12.30851802;72.78764757;1656.811769;0;4;1;0.820190016
n8;n177;449226;1;;;;1;1.370870587;648;0;0;0;423.3818686;0;0;0;3.55655882;2167.369782;1;4;3;0.156843731
n8;n179;449228;1;;;;1;2.631437341;725;0;0;2326.946854;18661.69616;0;0;10.01996013;65.90851392;8965.663259;0;4;2;0.482225832
n8;n184;449233;1;;;;1;23.07197416;269;0;0;1180.948795;10832.98453;0;0;6.825624197;55.3898553;4773.462818;0;4;2;0.144431124
n8;n185;449234;1;;;;1;7.663145954;21530;0;0;1604.475218;17870.92344;0;0;9.704698896;78.24123411;3825.693992;0;4;2;0.872989727
n8;n191;449240;1;;;;1;3.384465724;263;0;379.0778284;1869.148331;41858.5633;0;2.828427125;13.32653714;90.80187792;1902.673558;0;4;1;0.746538347
n8;n205;449254;1;;;;1;25.39458568;1;0;0;776.5436372;6102.740746;0;0;4.254320865;36.15975235;4241.930018;0;4;2;0.820190016
n8;n210;449259;1;;;;1;25.89517412;6140;0;0;390.4400031;5710.226607;0;0;2.351334688;33.80891647;4257.100907;0;4;2;0.213074097
n8;n212;449261;1;;;;1;20.31824606;10;0;282.9346214;1405.620382;35642.31021;0;2.236067977;10.69375854;69.41651347;1310.131674;0;4;1;0.156016062
n8;n234;449283;1;;;;1;31.57251538;895;0;879.8636258;3392.928614;67126.96796;0;7.280109889;26.66736194;154.2080998;728.325195;0;4;1;0.497647552
n8;n242;449291;1;;;;1;20.05127934;10747;0;0;327.9765996;11377.39887;0;0;2.15443469;31.25684076;4326.385181;1;4;2;0.787679935
n8;n249;449298;1;;;;1;2.825573512;1224;0;678.9108925;2523.516878;56372.90392;0;5.567764363;19.67577249;120.8727511;867.2724286;0;4;1;0.322636098
n8;n255;449304;1;;;;1;122.9476713;1;0;0;826.6667303;5925.178539;0;0;4.431047622;29.1099895;8449.591537;0;4;2;0.820190016
n8;n257;449306;1;;;;1;81.39773677;982;0;1122.940337;5883.405595;209565.8023;0;5.385164807;26.22445199;167.220604;8564.19001;0;4;1;0.451023908
n8;n264;449313;1;;;;1;28.45937654;904;131.3333333;2506.036005;8026.292417;220613.461;1;18.66352173;57.45110234;291.0991651;484.7520722;0;4;0;0.335219822
n8;n265;449314;1;;;;1;9.149139024;277;0;0;1035.320395;7165.310336;0;0;7.894446773;50.54147218;1160.412443;0;4;2;0.307770746
n8;n267;449316;1;;;;1;8.295757808;150;0;274.9545417;1388.127586;34982.00166;0;2;10.22289852;69.12084931;1487.651275;0;4;1;0.160722496
n8;n274;449323;1;;;;1;22.70356155;3280;0;0;0;4895.434425;0;0;0;28.78965673;4361.712801;0;4;3;0.285801333
n8;n275;449324;1;;;;1;9.227834839;15791;0;2842.022959;9506.268438;542555.0649;0;13.56465997;48.31167936;294.1795136;4369.79055;0;4;1;0.65241744
n8;n290;449339;1;;;;1;4.957459817;9223;0;0;1390.143363;15656.25687;0;0;8.387206527;73.61372237;4206.64282;0;4;2;0.301980041
n8;n295;449344;1;;;;1;4.065439954;890;0;1107.802329;3936.06179;79453.95868;0;9.16515139;30.89391474;170.5852784;648.5170923;1;4;1;0.533655977
n8;n296;449345;1;;;;1;3.769733379;33021;0;0;2027.194212;18021.84609;0;0;11.85710138;87.00737309;4146.599753;0;4;2;0.975530704
n8;n300;449349;1;;;;1;5.15145269;4097;0;0;808.9586374;8897.558413;0;0;5.289572473;44.50866401;4339.79009;0;4;2;0.337975398
n8;n305;449354;1;;;;1;2.062107698;15938;0;0;2786.71173;24055.53157;0;0;11.65695337;89.95045517;8685.821029;0;4;2;0.362312489
n8;n322;449371;1;;;;1;10.2111601;1791;0;0;450.6361373;11460.07761;0;0;2.924017738;28.82863527;4497.67941;0;4;2;0.900316365
n8;n326;449375;1;;;;1;24.737385;2329;0;609.9180273;3890.762257;82910.18696;0;3.605551275;23.2716753;145.4619392;3929.104668;0;4;1;0.477977802
n8;n334;449383;1;;;;1;13.61886079;691;0;0;0;5656.529774;0;0;0;26.73235299;9519.346703;0;4;3;0.644176522
n8;n338;449387;1;;;;1;5.239993031;17952;0;0;2141.778905;20263.41503;0;0;12.80375866;100.2876652;4293.591933;1;4;2;0.782844867
n8;n339;449388;1;;;;1;23.7966576;644;0;0;0;1925.118563;0;0;0;13.37152155;9078.090306;0;4;3;0.277876039
n8;n342;449391;1;;;;1;3.553238817;770;0;0;532.8825966;4105.13722;0;0;3.072316826;21.24241793;8837.52655;0;4;2;0.124458544
n8;n348;449397;1;;;;1;29.62859273;369;0;0;887.5264756;6590.409699;0;0;6.534335077;45.28787599;1782.047101;0;4;2;0.112610294
n8;n350;449399;1;;;;1;5.83850474;15930;0;979.3748006;4279.799451;108393.9842;0;6.08276253;25.95021942;165.867787;4440.699365;0;4;1;0.360908127
n8;n351;449400;1;;;;1;3.703378006;4304;0;0;952.5333731;11973.77904;0;0;5.451361778;46.580411;4007.812337;0;4;2;0.696388786
n8;n355;449404;1;;;;1;12.23600703;1;0;474.1518744;2400.074506;47687.77165;0;3.741657387;17.95934348;105.3994601;723.5134053;0;4;1;0.820190016
n8;n360;449409;1;;;;1;79.55214432;5822;0;0;1370.552226;13231.25069;0;0;6.760614302;61.87101813;8124.98841;0;4;2;0.146787631
n8;n369;449418;1;;;;1;5.674042312;8874;0;0;1568.518675;20911.47067;0;0;9.915962413;73.64090725;3875.956605;2;4;2;0.57128601
n8;n373;449422;1;;;;1;15.39799753;3425;0;0;1187.258543;9832.48662;0;0;7.785992832;61.92987556;3971.701814;1;4;2;0.359357031
n8;n379;449428;1;;;;1;45.04322521;40;0;808.1064286;3184.935188;65556.98957;0;6.480740698;24.52179923;143.6925953;567.024882;0;4;1;0.125003893
n8;n390;449439;1;;;;1;34.33718567;806;0;243.9672109;1320.027154;33118.39936;0;2;10.34912561;71.69764962;386.2741619;0;4;1;0.141441163
n8;n403;449452;1;;;;1;4.194209963;4016;0;0;1893.928658;23863.96684;0;0;11.52295353;78.60945428;3895.285076;0;4;2;0.318144597
n8;n419;449468;1;;;;1;15.2917746;4238;0;0;1191.971447;12510.72835;0;0;7.067376615;59.1760753;4481.138526;0;4;2;0.476178274
n8;n420;449469;1;;;;1;28.71737916;1;0;0;608.8666513;7172.402328;0;0;3.301927249;31.86988157;5842.09891;0;4;2;0.820190016
n8;n422;449471;1;;;;1;13.51579005;18815;0;0;2141.778905;20263.41503;0;0;12.80375866;100.2876652;4276.997889;0;4;2;0.720411731
n8;n440;449489;1;;;;1;5.953612023;21;0;0;938.7517777;6230.950932;0;0;6.487154117;42.43344885;3115.210665;0;4;2;0.055150391
n8;n441;449490;1;;;;1;51.8516678;1;0;0;674.8555696;4379.224571;0;0;4.326748711;27.69242369;3332.158583;0;4;2;0.820190016
n8;n448;449497;1;;;;1;3.203632638;1244;0;0;0;1482.542971;0;0;0;9.852332791;5395.564219;0;4;3;0.428052292
n8;n449;449498;1;;;;1;65.90216784;4301;137;2225.603752;6964.971151;171677.0665;1;15.56021978;48.85359412;248.6041214;1346.151608;0;4;0;0.25987342
n8;n450;449499;1;;;;1;4.863481857;97;0;0;305.395706;2011.670486;0;0;2.080083823;13.47501266;4773.254342;0;4;2;0.182629034
n8;n456;449505;1;;;;1;34.12126799;125;0;0;2639.732268;28770.36464;0;0;15.05608632;104.5901713;4916.023589;0;4;2;0.164683932
n8;n468;449517;1;;;;1;4.925245481;340;0;342.2279942;1730.205692;39743.26181;0;2.828427125;13.59485235;88.0749101;574.0401835;0;4;1;0.183687192
n8;n473;449522;1;;;;1;11.53722966;6972;0;0;705.5367172;5188.566435;0;0;4.254320865;32.62428079;3759.202523;0;4;2;0.284220216
n8;n474;449523;1;;;;1;3.616609896;286;0;633.5613625;2346.99905;53959.11496;0;5.196152423;18.25310179;114.0810489;637.8711739;0;4;1;0.253033841
n8;n475;449524;1;;;;1;4.585623206;1200;0;0;2494.094944;19934.41686;0;0;15.35168984;106.1760314;4292.784541;0;4;2;0.429826749
n8;n477;449526;1;;;;1;6.502864937;4087;0;207.8460969;2958.53254;57005.0308;0;1;13.32008967;95.87850047;7189.13575;0;4;1;0.241586389
n8;n478;449527;1;;;;1;36.99662414;164;0;0;2101.292334;18830.19612;0;0;12.29588511;89.77656072;4765.638635;0;4;2;0.189248336
n8;n479;449528;1;;;;1;9.893710828;2902;0;0;1067.238636;12404.99653;0;0;6.782422886;49.76127052;4166.077408;2;4;2;0.237403101
n8;n485;449534;1;;;;1;38.81826616;737;513;3191.948561;9410.363994;307147.7624;4;23.67231557;66.90969035;340.0555211;979.3670367;0;4;0;0.510942589
n8;n487;449536;1;;;;1;48.95270436;9;0;751.6732446;2960.02406;60668.44396;0;6.164414003;23.11699234;138.1023721;376.1080161;0;4;1;0.939850181
n8;n489;449538;1;;;;1;50.20325013;112;0;522.9913957;2419.15828;52429.02279;0;4.242640687;18.76539529;116.3491627;961.944228;0;4;1;0.055524593
n8;n493;449542;1;;;;1;11.05862672;194;0;0;739.665176;6255.380825;0;0;4.732623491;38.95656113;4522.554105;0;4;2;0.433632354
n8;n494;449543;1;;;;1;50.0800134;47;0;420.7136794;1796.842935;43461.77136;0;3.464101615;14.07886685;94.5240822;351.498371;0;4;1;0.020343924
n8;n495;449544;1;;;;1;14.85030259;66946;0;1094.650629;4550.953369;203123.3436;0;4;19.37428666;130.4309154;9714.479489;0;4;1;0.932120465
n8;n496;449545;1;;;;1;8.989516036;2598;0;0;2431.520539;18479.05165;0;0;10.250347;82.53749077;8044.715;0;4;2;0.450143849
n8;n499;449548;1;;;;1;21.58720912;3598;0;1032.460169;5395.200031;149460.5114;0;5.196152423;29.53002785;185.7801347;4299.632343;0;4;1;0.451672167
n8;n501;449550;1;;;;1;2.883424679;1;0;0;688.4161951;6532.433648;0;0;3.65930571;33.70906331;7202.976364;0;4;2;0.820190016
n8;n502;449551;1;;;;1;12.20886395;895;0;0;2920.023058;20768.3537;0;0;11.68631609;88.90979028;9978.948815;0;4;2;0.530748273
n8;n503;449552;1;;;;1;5.181230427;170;0;0;1601.225388;13292.87062;0;0;7.651724731;63.23224836;8819.340997;0;4;2;0.243960506
n8;n513;449562;1;;;;1;6.500998942;30;0;1284.180673;4826.372907;97487.54665;0;10.24695077;36.15739214;195.5275771;1137.21362;0;4;1;0.929102921
n8;n514;449563;1;;;;1;34.86816583;176;0;0;2210.81025;29512.46725;0;0;10.32905361;71.7051354;6323.603616;0;4;2;0.262318902
n8;n517;449566;1;;;;1;63.62208019;236;0;0;2515.657964;23838.75511;0;0;12.3529434;89.52178344;7414.651652;0;4;2;0.198467556
n8;n524;449573;1;;;;1;4.840783286;2376;0;0;0;2601.509023;0;0;0;16.70877632;4523.952804;0;4;3;0.204198249
n8;n530;449579;1;;;;1;9.063543863;209;0;0;1164.073542;8957.776031;0;0;4.641588834;39.75246994;4953.306267;0;4;2;0.02698454
n8;n531;449580;1;;;;1;53.11660205;10222;0;1127.736671;5347.547652;139650.4383;0;5.477225575;27.82433719;171.2356031;6242.337028;0;4;1;0.630306696
n8;n532;449581;1;;;;1;6.619909308;6336;0;0;1306.203476;11099.41048;0;0;7.862224183;66.23626886;4278.428392;0;4;2;0.457138799
n8;n534;449583;1;;;;1;24.4806805;514;0;0;982.3159166;8214.651557;0;0;6.091199349;50.40302312;3925.2597;0;4;2;0.758251221
n8;n536;449585;1;;;;1;63.93165635;1004;0;593.7676313;3035.590255;60630.60883;0;4.582575695;22.54132899;135.8474446;820.6521831;0;4;1;0.506220626
n8;n544;449593;1;;;;1;10.37111781;900;0;0;845.0189322;7539.457473;0;0;4.447960181;37.44416928;7277.181029;0;4;2;0.261509676
n8;n555;449604;1;;;;1;42.47874142;15;0;268.3281573;1847.09769;36559.95711;0;2.236067977;14.78044359;90.7810252;917.4849561;0;4;1;0.038614333
n8;n557;449606;1;;;;1;55.21294293;1591;0;1382.889005;5571.45161;151843.0613;0;8.426149773;33.45651288;189.7299484;5114.393247;0;4;1;0.130777927
n8;n559;449608;1;;;;1;6.846552874;2688;0;0;1898.72636;14206.71519;0;0;10.71731555;80.28020843;6099.098504;0;4;2;0.100023693
n8;n560;449609;1;;;;1;6.043302688;1006;0;662.2688276;3657.481814;100244.0772;0;3.741657387;19.60772693;126.1725626;4450.036726;1;4;1;0.456649865
n8;n567;449616;1;;;;1;8.644951611;27480;0;0;481.5505415;4904.687331;0;0;3.174802104;26.26946208;4393.01022;0;4;2;0.889368728
n8;n568;449617;1;;;;1;29.05965974;461;0;4209.388119;12538.7303;1028562.318;0;20.29778313;64.63455839;392.0884439;3993.674952;0;4;1;0.976059466
n8;n572;449621;1;;;;1;6.221343838;190;0;0;746.0799736;5276.390902;0;0;4.344481486;30.22800897;5055.449927;0;4;2;0.070315062
n8;n573;449622;1;;;;1;6.187860028;957;0;443.7116181;2575.017008;53144.30526;0;3;16.75421358;101.2549364;3395.04211;0;4;1;0.117707038
n8;n575;449624;1;;;;1;4.61658539;567;0;0;494.2704895;4443.247234;0;0;2.962496068;27.41203149;4291.769299;0;4;2;0.655567528
n8;n577;449626;1;;;;1;5.477623075;1578;0;758.9288504;3314.219955;76333.18656;0;5.291502622;22.89497129;136.3048576;3010.051791;1;4;1;0.466541824
n8;n578;449627;1;;;;1;45.81432866;299;0;207.8460969;1185.481053;30485.57003;0;1.732050808;9.434675426;65.74163183;383.8302269;0;4;1;0.064687481
n8;n585;449634;1;;;;1;64.70876074;7;0;0;405.2475243;4947.497137;0;0;2.410142264;28.7635913;5405.929991;0;4;2;0.107191884
n8;n588;449637;1;;;;1;4.12859947;515;0;0;806.1980377;5094.239092;0;0;5.217103446;31.92703586;4907.639981;0;4;2;0.117289571
n8;n591;449640;1;;;;1;14.66268432;1480;0;1109.35657;4187.861385;97331.8382;0;8.888194417;32.00729932;178.6189412;1271.708598;0;4;1;0.61000057
n8;n594;449643;1;;;;1;17.27619263;1191;0;0;1999.12085;14651.88621;0;0;10.04975206;73.6895711;8013.624825;0;4;2;0.735927453
n8;n598;449647;1;;;;1;11.33262894;819;0;293.1211354;1439.442567;36760.03643;0;2.449489743;11.2041811;70.76945582;303.4058658;0;4;1;0.503393513
n8;n600;449649;1;;;;1;47.89914511;145;0;319.62478;1820.892775;38798.4064;0;2.645751311;14.38551907;95.99484613;380.3929851;0;4;1;0.071400043
n8;n609;449658;1;;;;1;22.80587579;15;0;1639.027344;5493.569223;114325.7891;0;12.68857754;41.19714171;215.3715212;696.9796222;0;4;1;0.635592064
n8;n611;449660;1;;;;1;125.3586828;547;0;1411.263264;6443.994327;313633.578;0;7.071067812;33.80368236;233.0904176;4960.703215;0;4;1;0.226327772
n8;n613;449662;1;;;;1;11.64703267;13552;0;1668.800467;6392.02326;225188.0711;0;9.539392014;37.06762748;227.8669455;4271.34688;0;4;1;0.946593423
n8;n614;449663;1;;;;1;19.45879966;1027;0;240;1366.081656;32926.0401;0;2;10.73289174;70.89277364;494.1231842;0;4;1;0.261623928
n8;n615;449664;1;;;;1;10.85055122;693;0;0;1115.542159;9889.141869;0;0;5.838272461;53.0783785;5603.86489;0;4;2;0.353656605
n8;n617;449666;1;;;;1;4.121620183;23240;0;171.1139971;1314.217686;28547.33948;0;1.414213562;10.45925526;70.76989355;240.1221092;0;4;1;0.978126942
n8;n619;449668;1;;;;1;52.73246503;18;0;0;818.751637;5154.061875;0;0;5.217103446;31.92703586;4481.89135;0;4;2;0.022517747
n8;n621;449670;1;;;;1;6.913860874;3829;0;0;1200.606971;10106.28377;0;0;6.471273627;54.80151564;6044.201393;0;4;2;0.123171251
n8;n623;449672;1;;;;1;12.90327639;2621;0;492.8285706;3103.362437;65849.93218;0;3;18.25633527;113.0852372;4755.422785;0;4;1;0.594204435
n8;n625;449674;1;;;;1;1.229098954;11119;0;0;2890.266656;26218.76565;0;0;16.59480168;112.3186953;5240.198983;1;4;2;0.266705735
n8;n637;449686;1;;;;1;54.6078724;5268;0;0;2009.975205;18784.23871;0;0;12.36167494;90.46601722;4251.437732;3;4;2;0.887512236
n8;n639;449688;1;;;;1;19.78482295;3521;0;0;2078.393267;15030.72517;0;0;10.32280115;75.8147007;7134.158578;0;4;2;0.267068837
n8;n642;449691;1;;;;1;24.3549492;96;0;0;1502.679397;10563.14688;0;0;7.769462012;55.33554425;6353.255758;2;4;2;0.866040257
n8;n646;449695;1;;;;1;10.21270997;171;0;0;897.0113872;6305.741092;0;0;6.753313417;44.57729012;1757.878512;0;4;2;0.05837022
n8;n647;449696;1;;;;1;10.61116561;1292;0;0;2012.418965;13555.82215;0;0;9.813198931;68.15725764;6452.502686;0;4;2;0.359721048
n8;n648;449697;1;;;;1;11.5615155;1794;0;0;2738.542848;23991.72324;0;0;15.79824795;108.0967563;4624.796634;0;4;2;0.14635902
n8;n649;449698;1;;;;1;4.158853505;6;0;0;280.4780948;3150.538835;0;0;1.587401052;16.45733975;7366.825808;0;4;2;0.00586844
n8;n650;449699;1;;;;1;4.783422643;27;0;0;269.0170016;3050.661803;0;0;1.587401052;16.45733975;7373.331611;0;4;2;0.076195622
n8;n652;449701;1;;;;1;13.56080567;1376;0;1840.710461;6691.054547;207882.9075;0;11.22497216;40.81799462;231.2972466;3687.862519;0;4;1;0.339201378
n8;n656;449705;1;;;;1;16.24090705;3690;0;1616.008973;6576.794385;213469.0035;0;8.94427191;37.07672261;219.8914335;4448.367167;0;4;1;0.235281167
n8;n663;449712;1;;;;1;6.040359039;23;0;0;0;1447.393166;0;0;0;7.792333652;7740.672167;0;4;3;0.038614333
n8;n667;449716;1;;;;1;18.64246009;470;0;0;775.163574;5991.720039;0;0;6.214465012;42.48857904;1056.000902;0;4;2;0.094890316
n8;n669;449718;1;;;;1;17.70168884;57;0;0;586.1570787;5934.496851;0;0;3.583047871;32.76783739;4380.789217;0;4;2;0.509172075
n8;n670;449719;1;;;;1;70.61590692;12;0;0;803.0777276;5428.47741;0;0;4.687548148;32.0999831;5604.853981;0;4;2;0.033346102
n8;n671;449720;1;;;;1;17.55532217;6693;0;0;1202.291529;11428.97803;0;0;6.502957234;49.87529344;5379.232159;0;4;2;0.616832867
n8;n677;449726;1;;;;1;19.17807848;31;0;0;481.5505415;4904.687331;0;0;3.174802104;26.26946208;4379.508342;0;4;2;0.256008097
n8;n678;449727;1;;;;1;40.5605273;1063;0;1224.677509;4284.084019;86226.55198;0;10.09950494;33.5820633;184.1955666;561.0887168;0;4;1;0.141196771
n8;n679;449728;1;;;;1;23.57748632;3627;0;0;2205.366363;27134.92908;0;0;10.5342795;83.60095668;7073.79611;0;4;2;0.499613003
n8;n680;449729;1;;;;1;36.29743722;628;0;0;0;3981.896765;0;0;0;22.77969736;4370.427537;0;4;3;0.068855361
n8;n681;449730;1;;;;1;19.62173375;1887;0;0;481.7238939;2753.876619;0;0;5.68773396;29.16883373;663.2494046;0;4;2;0.260098755
n8;n682;449731;1;;;;1;2.33445457;212;0;438.692945;2171.654597;45159.02874;0;3.31662479;16.01996572;95.37613596;1202.661698;0;4;1;0.744760011
n8;n685;449734;1;;;;1;51.6129741;1194;0;202.7313493;2243.045255;37676.71653;0;1.414213562;14.32884152;84.22853388;1780.847427;0;4;1;0.053494852
n8;n687;449736;1;;;;1;23.78894343;9;0;0;1037.234033;7323.807116;0;0;7.905129393;51.39575534;1773.78526;0;4;2;0.105279808
n8;n688;449737;1;;;;1;17.39059938;1146;0;0;2887.755687;22793.3776;0;0;13.1075884;97.78810939;9088.151761;0;4;2;0.634768888
n8;n689;449738;1;;;;1;116.2566325;183;0;0;241.6004152;1726.287617;0;0;2.758924176;17.36968241;1377.004462;0;4;2;0.195758337
n8;n690;449739;1;;;;1;3.664703896;3515;0;0;1129.870244;6537.415942;0;0;5.313292846;32.10569445;9008.520278;0;4;2;0.240079275
n8;n692;449741;1;;;;1;72.02501766;504;0;0;0;2350.757949;0;0;0;12.69043134;7675.130972;0;4;3;0.737758946
n8;n693;449742;1;;;;1;17.02195821;1;0;0;2738.542848;23991.72324;0;0;15.79824795;108.0967563;4646.841704;0;4;2;0.820190016
n8;n697;449746;1;;;;1;27.99724115;580;0;0;1928.081356;16856.37596;0;0;11.73976776;88.55874078;4465.578571;0;4;2;0.21494162
n8;n699;449748;1;;;;1;7.429505822;53;0;722.9937759;4454.75116;117623.9123;0;3.31662479;22.0269111;143.8888809;6172.151573;0;4;1;0.477826825
n8;n700;449749;1;;;;1;30.4248226;1270;0;1264.74029;4442.185081;85309.09919;0;10.29563014;34.5464715;185.6313024;701.8041891;0;4;1;0.396040857
n8;n702;449751;1;;;;1;77.30981301;14;0;0;2740.714301;21951.14828;0;0;16.05191471;109.6637362;5089.479394;0;4;2;0.090018949
n8;n705;449754;1;;;;1;9.718570503;262;0;0;1037.234033;7323.807116;0;0;7.905129393;51.39575534;1760.845422;0;4;2;0.258805121
n8;n707;449756;1;;;;1;32.89791493;12702;0;0;713.2904888;6633.0491;0;0;4.254320865;40.84289067;4454.830553;0;4;2;0.68635325
n8;n715;449764;1;;;;1;32.5486197;10676;0;0;837.9007293;8641.400231;0;0;4.71769398;50.60012373;4196.158155;0;4;2;0.360035469
n8;n716;449765;1;;;;1;66.14706999;6;0;0;1570.923877;11556.4188;0;0;8.128144739;60.1196394;6904.978625;0;4;2;0.101748523
n8;n717;449766;1;;;;1;14.98270994;2569;0;0;1390.143363;15656.25687;0;0;8.387206527;73.61372237;4187.245426;0;4;2;0.533955954
n8;n718;449767;1;;;;1;27.78351157;547;0;239.4994781;1269.723081;32759.94394;0;2.449489743;11.66251477;78.13909756;473.2525114;0;4;1;0.237647504
n8;n719;449768;1;;;;1;43.13458975;146;0;2363.347908;8316.016298;360847.5254;0;12.64911064;46.09544932;271.4616804;4146.269137;0;4;1;0.965787528
n8;n720;449769;1;;;;1;31.37595816;4208;0;0;590.7255271;5669.835056;0;0;3.556893304;33.84481033;4370.240824;0;4;2;0.871332171
n8;n721;449770;1;;;;1;7.307833559;222;0;0;450.6361373;11460.07761;0;0;2.924017738;28.82863527;4505.866447;0;4;2;0.670259902
n8;n722;449771;1;;;;1;21.64966699;205;0;0;0;13282.64812;0;0;0;29.20030826;4193.835411;0;4;3;0.218102319
n8;n723;449772;1;;;;1;3.248209971;5950;0;0;2828.746895;21303.41191;0;0;15.93725426;109.0463242;5652.587176;0;4;2;0.856341952
n8;n725;449774;1;;;;1;30.81328111;59;0;0;886.4027506;5957.852867;0;0;4.71769398;32.47992425;3171.298283;0;4;2;0.039123333
n8;n727;449776;1;;;;1;14.0196474;1;0;0;0;423.3818686;0;0;0;3.55655882;2154.633534;0;4;3;0.820190016
n8;n729;449778;1;;;;1;19.65951456;159;0;0;2919.40223;20569.41744;0;0;16.58753601;109.2550333;4235.643337;0;4;2;0.123306785
n8;n730;449779;1;;;;1;25.30685617;1;0;0;1032.175551;9787.805872;0;0;6.153449494;44.04221529;4306.203757;0;4;2;0.820190016
n8;n747;449796;1;;;;1;70.82408061;227;0;240;1456.057696;37135.88343;0;2;11.36750512;80.87056944;850.5568207;0;4;1;0.477470187
n8;n748;449797;1;;;;1;4.635247512;99;0;0;0;1447.393166;0;0;0;7.792333652;7692.966905;0;4;3;0.815263991
n8;n749;449798;1;;;;1;2.25032143;632;0;0;1677.276187;14321.94592;0;0;7.674430279;66.12420202;7743.179419;0;4;2;0.505674891
n8;n750;449799;1;;;;1;19.94685484;128;0;0;1120.719097;20125.92062;0;0;6.847021278;58.84492679;4092.855169;0;4;2;0.203909968
